Kód kraja,Názov kraja,Kód územného obvodu,Názov územného obvodu,Kód okresu,Názov okresu,Kód obce,Názov obce,Poèet okrskov ,Poèet zapísanıch volièov,Poèet vydanıch obálok,"Úèas volièov v %",Poèet odovzdanıch obálok,Podiel odovzdanıch obálok v %,Poèet platnıch hlasov všetkıch kandidátov, Podiel platnıch hlasov všetkıch kandidátov v %
2,Trnavskı kraj,203,Piešany,204,Piešany,506991,Drahovce,2, 2 168, 1 118,51.56, 1 117,99.91, 1 111,99.46
2,Trnavskı kraj,203,Piešany,204,Piešany,507008,Dubovany,1,  828,  412,49.75,  412,100.00,  410,99.51
2,Trnavskı kraj,203,Piešany,204,Piešany,558338,Ducové,1,  370,  217,58.64,  217,100.00,  212,97.69
2,Trnavskı kraj,203,Piešany,204,Piešany,556581,Hubina,1,  434,  222,51.15,  222,100.00,  222,100.00
2,Trnavskı kraj,203,Piešany,204,Piešany,507121,Chtelnica,2, 2 156, 1 295,60.06, 1 294,99.92, 1 286,99.38
2,Trnavskı kraj,203,Piešany,204,Piešany,507199,Koèín - Lanèár,2,  433,  241,55.65,  241,100.00,  239,99.17
2,Trnavskı kraj,203,Piešany,204,Piešany,507229,Krakovany,1, 1 162,  679,58.43,  679,100.00,  678,99.85
2,Trnavskı kraj,203,Piešany,204,Piešany,507342,Moravany nad Váhom,2, 1 915, 1 055,55.09, 1 055,100.00, 1 044,98.95
2,Trnavskı kraj,203,Piešany,204,Piešany,507369,Niná,1,  463,  255,55.07,  255,100.00,  255,100.00
2,Trnavskı kraj,203,Piešany,204,Piešany,507385,Ostrov,1, 1 015,  556,54.77,  556,100.00,  552,99.28
2,Trnavskı kraj,203,Piešany,204,Piešany,507431,Peèeòady,1,  463,  243,52.48,  243,100.00,  243,100.00
2,Trnavskı kraj,203,Piešany,204,Piešany,507440,Piešany,28, 23 983, 13 007,54.23, 13 001,99.95, 12 941,99.53
2,Trnavskı kraj,203,Piešany,204,Piešany,507466,Prašník,1,  686,  354,51.60,  354,100.00,  353,99.71
2,Trnavskı kraj,203,Piešany,204,Piešany,507482,Rakovice,1,  482,  279,57.88,  278,99.64,  276,99.28
2,Trnavskı kraj,203,Piešany,204,Piešany,507491,Ratnovce,1,  844,  413,48.93,  413,100.00,  412,99.75
2,Trnavskı kraj,203,Piešany,204,Piešany,507563,Sokolovce,1, 1 106,  561,50.72,  561,100.00,  557,99.28
2,Trnavskı kraj,203,Piešany,204,Piešany,558397,Šípkové,1,  264,  144,54.54,  144,100.00,  143,99.30
2,Trnavskı kraj,203,Piešany,204,Piešany,556548,Šterusy,1,  410,  210,51.21,  210,100.00,  207,98.57
2,Trnavskı kraj,203,Piešany,204,Piešany,507679,Trebatice,1, 1 089,  590,54.17,  590,100.00,  589,99.83
2,Trnavskı kraj,203,Piešany,204,Piešany,507709,Ve¾ké Kosto¾any,2, 2 283, 1 066,46.69, 1 066,100.00, 1 061,99.53
2,Trnavskı kraj,203,Piešany,204,Piešany,556572,Ve¾ké Orvište,1,  885,  417,47.11,  416,99.76,  413,99.27
2,Trnavskı kraj,203,Piešany,204,Piešany,507725,Veselé,1,  975,  510,52.30,  510,100.00,  504,98.82
2,Trnavskı kraj,203,Piešany,204,Piešany,507750,Vrbové,4, 4 842, 2 521,52.06, 2 518,99.88, 2 508,99.60
2,Trnavskı kraj,204,Senica,205,Senica,504211,Bílkove Humence,1,  170,  97,57.05,  97,100.00,  96,98.96
2,Trnavskı kraj,204,Senica,205,Senica,504238,Borskı Mikuláš,2, 3 259, 1 456,44.67, 1 456,100.00, 1 449,99.51
2,Trnavskı kraj,204,Senica,205,Senica,504220,Borskı Svätı Jur,1, 1 327,  572,43.10,  572,100.00,  569,99.47
2,Trnavskı kraj,204,Senica,205,Senica,504297,Cerová,1,  958,  570,59.49,  570,100.00,  568,99.64
2,Trnavskı kraj,204,Senica,205,Senica,504319,Èáry,1, 1 021,  430,42.11,  430,100.00,  428,99.53
2,Trnavskı kraj,204,Senica,205,Senica,504327,Èastkov,1,  476,  311,65.33,  311,100.00,  304,97.74
2,Trnavskı kraj,204,Senica,205,Senica,504335,Dojè,1, 1 002,  526,52.49,  526,100.00,  513,97.52
2,Trnavskı kraj,204,Senica,205,Senica,504360,Hlboké,1,  778,  424,54.49,  424,100.00,  424,100.00
2,Trnavskı kraj,204,Senica,205,Senica,504386,Hradište pod Vrátnom,1,  580,  333,57.41,  333,100.00,  332,99.69
2,Trnavskı kraj,204,Senica,205,Senica,504416,Jablonica,1, 1 858,  908,48.86,  908,100.00,  905,99.66
2,Trnavskı kraj,204,Senica,205,Senica,504475,Koválov,1,  576,  339,58.85,  339,100.00,  339,100.00
2,Trnavskı kraj,204,Senica,205,Senica,504491,Kuklov,1,  626,  180,28.75,  180,100.00,  179,99.44
2,Trnavskı kraj,204,Senica,205,Senica,504513,Kúty,2, 3 991, 2 151,53.89, 2 151,100.00, 2 128,98.93
2,Trnavskı kraj,204,Senica,205,Senica,504521,Lakšárska Nová Ves,1,  936,  433,46.26,  433,100.00,  431,99.53
2,Trnavskı kraj,204,Senica,205,Senica,504572,Moravskı Svätı Ján,1, 1 801,  933,51.80,  933,100.00,  928,99.46
2,Trnavskı kraj,204,Senica,205,Senica,504602,Osuské,1,  487,  192,39.42,  192,100.00,  191,99.47
2,Trnavskı kraj,204,Senica,205,Senica,504645,Plaveckı Peter,1,  510,  264,51.76,  264,100.00,  264,100.00
2,Trnavskı kraj,204,Senica,205,Senica,504653,Podbranè,1,  524,  300,57.25,  300,100.00,  298,99.33
2,Trnavskı kraj,204,Senica,205,Senica,504700,Prietr,1,  614,  358,58.30,  358,100.00,  356,99.44
2,Trnavskı kraj,204,Senica,205,Senica,504726,Prievaly,1,  810,  466,57.53,  466,100.00,  463,99.35
2,Trnavskı kraj,204,Senica,205,Senica,556122,Rohov,1,  348,  148,42.52,  148,100.00,  147,99.32
2,Trnavskı kraj,204,Senica,205,Senica,504777,Rovensko,1,  350,  236,67.42,  236,100.00,  233,98.72
2,Trnavskı kraj,204,Senica,205,Senica,556131,Rybky,1,  346,  207,59.82,  207,100.00,  207,100.00
2,Trnavskı kraj,204,Senica,205,Senica,556114,Sekule,1, 1 436,  738,51.39,  738,100.00,  733,99.32
2,Trnavskı kraj,204,Senica,205,Senica,504203,Senica,17, 16 558, 7 941,47.95, 7 941,100.00, 7 904,99.53
2,Trnavskı kraj,204,Senica,205,Senica,504823,Smolinské,1,  749,  448,59.81,  448,100.00,  444,99.10
2,Trnavskı kraj,204,Senica,205,Senica,504831,Smrdáky,1,  539,  344,63.82,  344,100.00,  342,99.41
2,Trnavskı kraj,204,Senica,205,Senica,504840,Sobotište,1, 1 237,  731,59.09,  731,100.00,  727,99.45
2,Trnavskı kraj,204,Senica,205,Senica,504882,Šajdíkove Humence,1,  920,  454,49.34,  454,100.00,  450,99.11
2,Trnavskı kraj,204,Senica,205,Senica,504891,Šaštín - Stráe,3, 4 122, 1 826,44.29, 1 826,100.00, 1 819,99.61
2,Trnavskı kraj,204,Senica,205,Senica,504904,Štefanov,1, 1 300,  620,47.69,  620,100.00,  613,98.87
2,Trnavskı kraj,204,Senica,206,Skalica,504271,Brodské,2, 1 945,  834,42.87,  834,100.00,  828,99.28
2,Trnavskı kraj,204,Senica,206,Skalica,504343,Dubovce,1,  522,  301,57.66,  301,100.00,  301,100.00
2,Trnavskı kraj,204,Senica,206,Skalica,504351,Gbely,4, 4 202, 2 047,48.71, 2 047,100.00, 2 040,99.65
2,Trnavskı kraj,204,Senica,206,Skalica,504378,Holíè,8, 9 233, 4 545,49.22, 4 544,99.97, 4 511,99.27
2,Trnavskı kraj,204,Senica,206,Skalica,504394,Chropov,1,  302,  180,59.60,  180,100.00,  179,99.44
2,Trnavskı kraj,204,Senica,206,Skalica,504432,Kátov,1,  515,  286,55.53,  286,100.00,  285,99.65
2,Trnavskı kraj,204,Senica,206,Skalica,504459,Kopèany,2, 2 056,  958,46.59,  958,100.00,  957,99.89
2,Trnavskı kraj,204,Senica,206,Skalica,504483,Koválovec,1,  126,  81,64.28,  81,100.00,  80,98.76
2,Trnavskı kraj,204,Senica,206,Skalica,504530,Letnièie,1,  413,  253,61.25,  253,100.00,  252,99.60
2,Trnavskı kraj,204,Senica,206,Skalica,504548,Lopašov,1,  257,  191,74.31,  191,100.00,  191,100.00
2,Trnavskı kraj,204,Senica,206,Skalica,504564,Mokrı Háj,1,  584,  325,55.65,  325,100.00,  323,99.38
2,Trnavskı kraj,204,Senica,206,Skalica,504599,Oreské,1,  307,  228,74.26,  228,100.00,  228,100.00
2,Trnavskı kraj,204,Senica,206,Skalica,504611,Petrova Ves,1,  870,  499,57.35,  499,100.00,  497,99.59
2,Trnavskı kraj,204,Senica,206,Skalica,504670,Popudinské Moèid¾any,1,  749,  376,50.20,  376,100.00,  374,99.46
2,Trnavskı kraj,204,Senica,206,Skalica,504718,Prietrka,1,  409,  256,62.59,  256,100.00,  254,99.21
2,Trnavskı kraj,204,Senica,206,Skalica,504734,Radimov,1,  454,  246,54.18,  246,100.00,  245,99.59
2,Trnavskı kraj,204,Senica,206,Skalica,504742,Radošovce,2, 1 456,  866,59.47,  866,100.00,  860,99.30
2,Trnavskı kraj,204,Senica,206,Skalica,504815,Skalica,11, 12 717, 6 377,50.14, 6 364,99.79, 6 322,99.34
2,Trnavskı kraj,204,Senica,206,Skalica,504912,Trnovec,1,  243,  155,63.78,  155,100.00,  155,100.00
2,Trnavskı kraj,204,Senica,206,Skalica,504939,Unín,1,  998,  569,57.01,  569,100.00,  567,99.64
2,Trnavskı kraj,204,Senica,206,Skalica,504963,Vrádište,1,  654,  370,56.57,  369,99.72,  368,99.72
2,Trnavskı kraj,205,Trnava,203,Hlohovec,506800,Bojnièky,1, 1 182,  568,48.05,  566,99.64,  562,99.29
2,Trnavskı kraj,205,Trnava,203,Hlohovec,506885,Èerveník,1, 1 343,  754,56.14,  754,100.00,  745,98.80
2,Trnavskı kraj,205,Trnava,203,Hlohovec,506958,Dolné Otrokovce,1,  307,  146,47.55,  146,100.00,  144,98.63
2,Trnavskı kraj,205,Trnava,203,Hlohovec,506966,Dolné Trhovište,1,  521,  270,51.82,  270,100.00,  270,100.00
2,Trnavskı kraj,205,Trnava,203,Hlohovec,556521,Dolné Zelenice,1,  479,  293,61.16,  293,100.00,  293,100.00
2,Trnavskı kraj,205,Trnava,203,Hlohovec,507024,Dvorníky,1, 1 634,  729,44.61,  729,100.00,  729,100.00
2,Trnavskı kraj,205,Trnava,203,Hlohovec,507032,Hlohovec,18, 17 577, 8 929,50.79, 8 922,99.92, 8 854,99.23
2,Trnavskı kraj,205,Trnava,203,Hlohovec,507075,Horné Otrokovce,1,  728,  390,53.57,  389,99.74,  387,99.48
2,Trnavskı kraj,205,Trnava,203,Hlohovec,556602,Horné Trhovište,1,  481,  235,48.85,  235,100.00,  232,98.72
2,Trnavskı kraj,205,Trnava,203,Hlohovec,556530,Horné Zelenice,1,  552,  257,46.55,  257,100.00,  257,100.00
2,Trnavskı kraj,205,Trnava,203,Hlohovec,507130,Jalšové,1,  414,  204,49.27,  204,100.00,  200,98.03
2,Trnavskı kraj,205,Trnava,203,Hlohovec,507172,K¾aèany,1,  890,  432,48.53,  432,100.00,  432,100.00
2,Trnavskı kraj,205,Trnava,203,Hlohovec,507202,Koplotovce,1,  599,  345,57.59,  345,100.00,  343,99.42
2,Trnavskı kraj,205,Trnava,203,Hlohovec,507253,Leopoldov,4, 3 526, 1 952,55.36, 1 952,100.00, 1 944,99.59
2,Trnavskı kraj,205,Trnava,203,Hlohovec,507288,Madunice,2, 1 795,  989,55.09,  989,100.00,  985,99.59
2,Trnavskı kraj,205,Trnava,203,Hlohovec,507326,Merašice,1,  356,  186,52.24,  186,100.00,  185,99.46
2,Trnavskı kraj,205,Trnava,203,Hlohovec,507415,Pastuchov,1,  769,  363,47.20,  363,100.00,  361,99.44
2,Trnavskı kraj,205,Trnava,203,Hlohovec,518620,Ratkovce,1,  269,  172,63.94,  172,100.00,  169,98.25
2,Trnavskı kraj,205,Trnava,203,Hlohovec,507521,Sasinkovo,1,  719,  289,40.19,  289,100.00,  287,99.30
2,Trnavskı kraj,205,Trnava,203,Hlohovec,507539,Siladice,1,  593,  302,50.92,  302,100.00,  300,99.33
2,Trnavskı kraj,205,Trnava,203,Hlohovec,556611,Tekolïany,1,  122,  68,55.73,  68,100.00,  67,98.52
2,Trnavskı kraj,205,Trnava,203,Hlohovec,556645,Teplièky,1,  253,  123,48.61,  123,100.00,  123,100.00
2,Trnavskı kraj,205,Trnava,203,Hlohovec,507661,Trakovice,1, 1 256,  747,59.47,  747,100.00,  737,98.66
2,Trnavskı kraj,205,Trnava,203,Hlohovec,507792,lkovce,1,  543,  311,57.27,  311,100.00,  310,99.67
2,Trnavskı kraj,205,Trnava,207,Trnava,580473,Biely Kostol,1, 1 681,  967,57.52,  967,100.00,  958,99.06
2,Trnavskı kraj,205,Trnava,207,Trnava,506788,Bíòovce,1,  549,  310,56.46,  310,100.00,  308,99.35
2,Trnavskı kraj,205,Trnava,207,Trnava,506796,Bohdanovce nad Trnavou,1, 1 144,  688,60.13,  688,100.00,  685,99.56
2,Trnavskı kraj,205,Trnava,207,Trnava,506818,Boleráz,2, 1 874,  974,51.97,  974,100.00,  972,99.79
2,Trnavskı kraj,205,Trnava,207,Trnava,506826,Borová,1,  363,  198,54.54,  198,100.00,  197,99.49
2,Trnavskı kraj,205,Trnava,207,Trnava,506842,Brestovany,2, 2 104, 1 076,51.14, 1 074,99.81, 1 061,98.78
2,Trnavskı kraj,205,Trnava,207,Trnava,506851,Buèany,1, 1 906, 1 030,54.03, 1 030,100.00, 1 028,99.80
2,Trnavskı kraj,205,Trnava,207,Trnava,506869,Buková,1,  566,  318,56.18,  318,100.00,  315,99.05
2,Trnavskı kraj,205,Trnava,207,Trnava,506877,Cífer,4, 3 571, 1 999,55.97, 1 997,99.89, 1 971,98.69
2,Trnavskı kraj,205,Trnava,207,Trnava,506893,Dechtice,1, 1 521,  904,59.43,  904,100.00,  901,99.66
2,Trnavskı kraj,205,Trnava,207,Trnava,556599,Dlhá,1,  355,  188,52.95,  188,100.00,  187,99.46
2,Trnavskı kraj,205,Trnava,207,Trnava,506915,Dobrá Voda,1,  700,  442,63.14,  442,100.00,  441,99.77
2,Trnavskı kraj,205,Trnava,207,Trnava,506923,Dolná Krupá,2, 1 928, 1 030,53.42, 1 030,100.00, 1 025,99.51
2,Trnavskı kraj,205,Trnava,207,Trnava,506931,Dolné Dubové,1,  589,  356,60.44,  356,100.00,  354,99.43
2,Trnavskı kraj,205,Trnava,207,Trnava,556661,Dolné Lovèice,1,  634,  377,59.46,  377,100.00,  375,99.46
2,Trnavskı kraj,205,Trnava,207,Trnava,506940,Dolné Orešany,1, 1 082,  635,58.68,  635,100.00,  631,99.37
2,Trnavskı kraj,205,Trnava,207,Trnava,507041,Horná Krupá,1,  425,  223,52.47,  223,100.00,  220,98.65
2,Trnavskı kraj,205,Trnava,207,Trnava,507059,Horné Dubové,1,  318,  186,58.49,  186,100.00,  186,100.00
2,Trnavskı kraj,205,Trnava,207,Trnava,507067,Horné Orešany,2, 1 577,  865,54.85,  865,100.00,  860,99.42
2,Trnavskı kraj,205,Trnava,207,Trnava,581020,Hrnèiarovce nad Parnou,3, 2 310, 1 509,65.32, 1 507,99.86, 1 496,99.27
2,Trnavskı kraj,205,Trnava,207,Trnava,507156,Jaslovské Bohunice,1, 1 814, 1 051,57.93, 1 051,100.00, 1 048,99.71
2,Trnavskı kraj,205,Trnava,207,Trnava,507164,Kátlovce,1,  920,  566,61.52,  566,100.00,  561,99.11
2,Trnavskı kraj,205,Trnava,207,Trnava,507211,Košolná,1,  658,  378,57.44,  378,100.00,  378,100.00
2,Trnavskı kraj,205,Trnava,207,Trnava,556483,Kriovany nad Dudváhom,2, 1 483,  796,53.67,  796,100.00,  794,99.74
2,Trnavskı kraj,205,Trnava,207,Trnava,556688,Lošonec,1,  473,  241,50.95,  241,100.00,  239,99.17
2,Trnavskı kraj,205,Trnava,207,Trnava,507296,Majcichov,1, 1 727,  934,54.08,  933,99.89,  928,99.46
2,Trnavskı kraj,205,Trnava,207,Trnava,507318,Malenice,1, 1 217,  681,55.95,  681,100.00,  673,98.82
2,Trnavskı kraj,205,Trnava,207,Trnava,507351,Naháè,1,  359,  189,52.64,  189,100.00,  189,100.00
2,Trnavskı kraj,205,Trnava,207,Trnava,556491,Opoj,1,  939,  531,56.54,  531,100.00,  531,100.00
2,Trnavskı kraj,205,Trnava,207,Trnava,556556,Pavlice,1,  451,  273,60.53,  273,100.00,  269,98.53
2,Trnavskı kraj,205,Trnava,207,Trnava,556653,Radošovce,1,  326,  196,60.12,  196,100.00,  193,98.46
2,Trnavskı kraj,205,Trnava,207,Trnava,507512,Ruindol,1, 1 278,  736,57.58,  736,100.00,  735,99.86
2,Trnavskı kraj,205,Trnava,207,Trnava,556564,Slovenská Nová Ves,1,  430,  257,59.76,  257,100.00,  256,99.61
2,Trnavskı kraj,205,Trnava,207,Trnava,507555,Smolenice,3, 2 719, 1 666,61.27, 1 666,100.00, 1 663,99.81
2,Trnavskı kraj,205,Trnava,207,Trnava,507571,Suchá nad Parnou,2, 1 735, 1 031,59.42, 1 031,100.00, 1 026,99.51
2,Trnavskı kraj,205,Trnava,207,Trnava,556670,Šelpice,1,  725,  385,53.10,  385,100.00,  382,99.22
2,Trnavskı kraj,205,Trnava,207,Trnava,507601,Špaèince,2, 2 307, 1 441,62.46, 1 441,100.00, 1 430,99.23
2,Trnavskı kraj,205,Trnava,207,Trnava,507636,Šúrovce,2, 1 902, 1 030,54.15, 1 030,100.00, 1 023,99.32
2,Trnavskı kraj,205,Trnava,207,Trnava,506745,Trnava,56, 53 227, 28 001,52.60, 27 984,99.93, 27 855,99.53
2,Trnavskı kraj,205,Trnava,207,Trnava,507687,Trstín,1, 1 176,  640,54.42,  640,100.00,  633,98.90
2,Trnavskı kraj,205,Trnava,207,Trnava,556513,Vlèkovce,1, 1 114,  631,56.64,  631,100.00,  628,99.52
2,Trnavskı kraj,205,Trnava,207,Trnava,507741,Voderady,1, 1 174,  650,55.36,  650,100.00,  649,99.84
2,Trnavskı kraj,205,Trnava,207,Trnava,507768,Zavar,2, 1 695,  858,50.61,  858,100.00,  857,99.88
2,Trnavskı kraj,205,Trnava,207,Trnava,507776,Zeleneè,2, 2 205, 1 205,54.64, 1 205,100.00, 1 197,99.33
2,Trnavskı kraj,205,Trnava,207,Trnava,581488,Zvonèín,1,  674,  391,58.01,  391,100.00,  390,99.74
3,Trenèiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,542652,Bánovce nad Bebravou,18, 14 890, 7 518,50.49, 7 514,99.94, 7 474,99.46
3,Trenèiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,556793,Borèany,1,  204,  102,50.00,  102,100.00,  101,99.01
3,Trenèiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,542741,Brezolupy,1,  406,  230,56.65,  230,100.00,  228,99.13
3,Trenèiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,542776,Cimenná,1,  77,  54,70.12,  54,100.00,  54,100.00
3,Trenèiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,542806,Èierna Lehota,1,  119,  68,57.14,  68,100.00,  65,95.58
3,Trenèiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,542822,Deerice,1,  725,  428,59.03,  428,100.00,  427,99.76
3,Trenèiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,542849,Dolné Naštice,1,  453,  259,57.17,  259,100.00,  259,100.00
3,Trenèiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,542857,Dubnièka,1,  107,  77,71.96,  77,100.00,  77,100.00
3,Trenèiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,542873,Dvorec,1,  354,  204,57.62,  204,100.00,  204,100.00
3,Trenèiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,542890,Haláèovce,1,  267,  157,58.80,  157,100.00,  156,99.36
3,Trenèiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,542920,Horné Naštice,1,  373,  236,63.27,  236,100.00,  233,98.72
3,Trenèiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,556408,Chudá Lehota,1,  183,  116,63.38,  116,100.00,  116,100.00
3,Trenèiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,543080,Krásna Ves,1,  427,  232,54.33,  232,100.00,  231,99.56
3,Trenèiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,543136,Kšinná,1,  415,  220,53.01,  220,100.00,  219,99.54
3,Trenèiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,556360,Libichava,1,  120,  65,54.16,  65,100.00,  65,100.00
3,Trenèiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505056,¼utov,1,  136,  87,63.97,  87,100.00,  87,100.00
3,Trenèiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505072,Malá Hradná,1,  322,  210,65.21,  210,100.00,  210,100.00
3,Trenèiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505102,Malé Hoste,1,  343,  175,51.02,  175,100.00,  174,99.42
3,Trenèiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505153,Miezgovce,1,  229,  153,66.81,  153,100.00,  153,100.00
3,Trenèiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505200,Nedašovce,1,  366,  210,57.37,  210,100.00,  208,99.04
3,Trenèiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505277,Omastiná,1,  39,  20,51.28,  20,100.00,  20,100.00
3,Trenèiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,556289,Otrhánky,1,  336,  226,67.26,  226,100.00,  224,99.11
3,Trenèiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505331,Peèeòany,1,  421,  227,53.91,  227,100.00,  227,100.00
3,Trenèiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505358,Podluany,1,  725,  392,54.06,  392,100.00,  390,99.48
3,Trenèiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,556742,Pochabany,1,  203,  115,56.65,  115,100.00,  114,99.13
3,Trenèiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505382,Pravotice,1,  260,  156,60.00,  156,100.00,  156,100.00
3,Trenèiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505412,Prusy,1,  502,  292,58.16,  292,100.00,  292,100.00
3,Trenèiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505447,Ruskovce,1,  447,  283,63.31,  283,100.00,  281,99.29
3,Trenèiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505455,Rybany,1, 1 229,  620,50.44,  620,100.00,  616,99.35
3,Trenèiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505471,Slatina nad Bebravou,1,  343,  199,58.01,  199,100.00,  197,98.99
3,Trenèiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505480,Slatinka nad Bebravou,1,  166,  97,58.43,  97,100.00,  97,100.00
3,Trenèiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505544,Šípkov,1,  129,  64,49.61,  64,100.00,  64,100.00
3,Trenèiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505552,Šišov,1,  420,  190,45.23,  190,100.00,  189,99.47
3,Trenèiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505579,Timoradza,1,  430,  249,57.90,  249,100.00,  248,99.59
3,Trenèiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505595,Trebichava,1,  43,  32,74.41,  32,100.00,  32,100.00
3,Trenèiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505625,Uhrovec,1, 1 291,  742,57.47,  742,100.00,  739,99.59
3,Trenèiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505633,Uhrovské Podhradie,1,  38,  32,84.21,  32,100.00,  32,100.00
3,Trenèiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,545651,Ve¾ké Drkovce,3,  546,  326,59.70,  326,100.00,  326,100.00
3,Trenèiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505684,Ve¾ké Hoste,1,  478,  250,52.30,  250,100.00,  250,100.00
3,Trenèiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505692,Ve¾ké Chlievany,1,  396,  217,54.79,  217,100.00,  217,100.00
3,Trenèiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505765,Vysoèany,1,  97,  60,61.85,  60,100.00,  59,98.33
3,Trenèiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505790,Zlatníky,1,  567,  299,52.73,  299,100.00,  299,100.00
3,Trenèiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505811,itná - Radiša,1,  380,  211,55.52,  211,100.00,  209,99.05
3,Trenèiansky kraj,302,Nové Mesto nad Váhom,303,Myjava,504254,Brestovec,2,  806,  419,51.98,  419,100.00,  415,99.04
3,Trenèiansky kraj,302,Nové Mesto nad Váhom,303,Myjava,504262,Brezová pod Bradlom,2, 4 247, 2 083,49.04, 2 083,100.00, 2 071,99.42
3,Trenèiansky kraj,302,Nové Mesto nad Váhom,303,Myjava,504289,Bukovec,1,  361,  208,57.61,  208,100.00,  206,99.03
3,Trenèiansky kraj,302,Nové Mesto nad Váhom,303,Myjava,506079,Hrašné,1,  429,  204,47.55,  204,100.00,  204,100.00
3,Trenèiansky kraj,302,Nové Mesto nad Váhom,303,Myjava,504408,Chvojnica,1,  306,  175,57.18,  175,100.00,  175,100.00
3,Trenèiansky kraj,302,Nové Mesto nad Váhom,303,Myjava,504424,Jablonka,1,  428,  245,57.24,  245,100.00,  245,100.00
3,Trenèiansky kraj,302,Nové Mesto nad Váhom,303,Myjava,506141,Kostolné,2,  493,  248,50.30,  248,100.00,  248,100.00
3,Trenèiansky kraj,302,Nové Mesto nad Váhom,303,Myjava,504467,Košariská,1,  375,  239,63.73,  239,100.00,  239,100.00
3,Trenèiansky kraj,302,Nové Mesto nad Váhom,303,Myjava,506150,Krajné,2, 1 242,  623,50.16,  623,100.00,  619,99.35
